"date","state","time","Z_t","M_t","W_t_ma","ed","zed","ed2","sc","sh","rb","ob","old","meanold","cold","white","black","asian","hispanic"
2020-03-30,"Iowa",14,424,422.142857142857,0.172619047619048,1,-0.612298408361712,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.85,0.036,0.025,0.062
2020-03-31,"Iowa",15,498,488.285714285714,0.15668358714044,1,-0.612298408361712,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.85,0.036,0.025,0.062
2020-04-01,"Iowa",16,549,558,0.142773551784669,1,-0.612298408361712,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.85,0.036,0.025,0.062
2020-04-02,"Iowa",17,614,634,0.136200716845878,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-03,"Iowa",18,699,708.571428571429,0.117620549797206,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-04,"Iowa",19,786,787.142857142857,0.110887096774194,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-05,"Iowa",20,868,872.285714285714,0.108166969147006,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-06,"Iowa",21,946,966,0.107435309531608,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-07,"Iowa",22,1048,1064.42857142857,0.101892931085478,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-08,"Iowa",23,1145,1167.85714285714,0.0971681653469334,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-09,"Iowa",24,1270,1270.57142857143,0.0879510703363915,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-10,"Iowa",25,1388,1379.71428571429,0.0859006071508882,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-11,"Iowa",26,1510,1501.28571428571,0.0881134810519775,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-12,"Iowa",27,1587,1622.71428571429,0.0808830526215626,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-13,"Iowa",28,1710,1747.14285714286,0.0766792851483405,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-14,"Iowa",29,1899,1882,0.077187244480785,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-15,"Iowa",30,1995,2025.28571428571,0.0761348109913466,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-16,"Iowa",31,2141,2215,0.0936728503914792,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-17,"Iowa",32,2332,2424.28571428571,0.0944856497903902,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-18,"Iowa",33,2513,2673.14285714286,0.102651738361815,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-04-19,"Iowa",34,2915,2925.85714285714,0.0945382642154766,1,-0.612298408361712,8,1,0,1,1,3,2.52941176470588,0.470588235294118,0.85,0.036,0.025,0.062
2020-03-17,"Kansas",1,17,21.5714285714286,0.398148148148148,5,-0.30464108002233,5,0,0,0,0,0,2.82352941176471,-2.82352941176471,0.753,0.055,0.029,0.121
2020-03-18,"Kansas",2,22,28.5714285714286,0.324503311258278,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-19,"Kansas",3,35,36.7142857142857,0.285,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-20,"Kansas",4,49,46.8571428571429,0.276264591439689,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-21,"Kansas",5,57,59,0.259146341463415,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-22,"Kansas",6,66,75,0.271186440677966,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-23,"Kansas",7,82,94.7142857142857,0.262857142857143,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-24,"Kansas",8,102,118.142857142857,0.2473604826546,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-25,"Kansas",9,134,148.857142857143,0.259975816203144,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-26,"Kansas",10,173,187,0.256238003838772,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-27,"Kansas",11,213,228.714285714286,0.223071046600458,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-28,"Kansas",12,272,276.285714285714,0.207995003123048,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-29,"Kansas",13,333,327,0.183557394002068,5,-0.30464108002233,5,1,0,0,0,1,2.82352941176471,-1.82352941176471,0.753,0.055,0.029,0.121
2020-03-30,"Kansas",14,374,381.428571428571,0.166448230668414,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-03-31,"Kansas",15,435,440.285714285714,0.154307116104869,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-01,"Kansas",16,489,501.714285714286,0.139519792342635,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-02,"Kansas",17,554,564,0.124145785876993,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-03,"Kansas",18,625,632.571428571429,0.121580547112462,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-04,"Kansas",19,702,699.714285714286,0.106142728093948,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-05,"Kansas",20,769,780.571428571429,0.115557370355247,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-06,"Kansas",21,854,860.857142857143,0.10285505124451,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-07,"Kansas",22,905,940.142857142857,0.092100896116827,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-08,"Kansas",23,1055,1023,0.0881325026591704,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-09,"Kansas",24,1116,1104.14285714286,0.0793185309314341,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-10,"Kansas",25,1180,1179.85714285714,0.068572907232501,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-11,"Kansas",26,1282,1256.28571428571,0.064777818137789,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-12,"Kansas",27,1337,1320.28571428571,0.050943825335456,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-13,"Kansas",28,1384,1388.71428571429,0.0518286085262931,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-14,"Kansas",29,1440,1467.57142857143,0.0567842814525255,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-15,"Kansas",30,1503,1544.42857142857,0.0523702910542197,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-16,"Kansas",31,1595,1624.42857142857,0.0517990935158635,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-17,"Kansas",32,1732,1716.71428571429,0.0568111863512445,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-18,"Kansas",33,1820,1813,0.0560872097861363,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-04-19,"Kansas",34,1897,1925.57142857143,0.0620912457647152,5,-0.30464108002233,5,1,1,1,1,4,2.82352941176471,1.17647058823529,0.753,0.055,0.029,0.121
2020-03-17,"Kentucky",1,26,33.1428571428571,0.288888888888889,0,-0.689212740446557,11,1,0,1,0,2,2.97058823529412,-0.970588235294118,0.841,0.08,0.015,0.038
2020-03-18,"Kentucky",2,35,42.5714285714286,0.28448275862069,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-19,"Kentucky",3,47,54.2857142857143,0.275167785234899,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-20,"Kentucky",4,63,68.8571428571429,0.268421052631579,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-21,"Kentucky",5,84,87.5714285714286,0.271784232365145,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-22,"Kentucky",6,103,110.857142857143,0.265905383360522,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-23,"Kentucky",7,124,139.571428571429,0.259020618556701,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-24,"Kentucky",8,157,173.714285714286,0.244626407369498,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-25,"Kentucky",9,198,218,0.254934210526316,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-26,"Kentucky",10,248,266,0.220183486238532,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-27,"Kentucky",11,302,316.857142857143,0.191192266380236,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-28,"Kentucky",12,394,378.714285714286,0.19522091974752,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-29,"Kentucky",13,439,446.714285714286,0.179554884949076,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-30,"Kentucky",14,480,518,0.159577870163096,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-31,"Kentucky",15,590,583.714285714286,0.126861555432984,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-01,"Kentucky",16,674,657.285714285714,0.126040137053353,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-02,"Kentucky",17,747,744.285714285714,0.132362529884808,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-03,"Kentucky",18,762,826.714285714286,0.110748560460652,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-04,"Kentucky",19,909,926.571428571429,0.120787973043028,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-05,"Kentucky",20,1048,1029.28571428571,0.110854147394388,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-06,"Kentucky",21,1057,1140.42857142857,0.107980569049271,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-07,"Kentucky",22,1289,1274.71428571429,0.117750219215834,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-08,"Kentucky",23,1393,1409.28571428571,0.105569875602376,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-09,"Kentucky",24,1525,1540,0.0927521540800811,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-10,"Kentucky",25,1702,1681.57142857143,0.0919294990723563,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-11,"Kentucky",26,1851,1813.14285714286,0.0782431399201426,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-12,"Kentucky",27,1963,1942,0.0710683895367161,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-13,"Kentucky",28,2048,2071.14285714286,0.0664999264381346,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-14,"Kentucky",29,2210,2188.28571428571,0.0565595254517863,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-15,"Kentucky",30,2295,2310.57142857143,0.0558819689254472,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-16,"Kentucky",31,2429,2453,0.0616421417089156,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-17,"Kentucky",32,2522,2596.14285714286,0.0583542018519598,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-18,"Kentucky",33,2707,2736.57142857143,0.0540912342486104,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-04-19,"Kentucky",34,2960,2890.57142857143,0.056274796408436,0,-0.689212740446557,11,1,0,1,1,3,2.97058823529412,0.0294117647058822,0.841,0.08,0.015,0.038
2020-03-17,"Louisiana",1,196,246,0.41031941031941,2,-0.535384076276866,6,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.583,0.319,0.017,0.052
2020-03-18,"Louisiana",2,280,344,0.398373983739837,2,-0.535384076276866,6,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.583,0.319,0.017,0.052
2020-03-19,"Louisiana",3,392,448.857142857143,0.304817275747508,2,-0.535384076276866,6,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.583,0.319,0.017,0.052
2020-03-20,"Louisiana",4,537,596.714285714286,0.329408020369192,2,-0.535384076276866,6,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.583,0.319,0.017,0.052
2020-03-21,"Louisiana",5,763,767,0.285372276753651,2,-0.535384076276866,6,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.583,0.319,0.017,0.052
2020-03-22,"Louisiana",6,837,983.428571428571,0.282175451666977,2,-0.535384076276866,6,1,0,1,1,3,3.82352941176471,-0.823529411764706,0.583,0.319,0.017,0.052
2020-03-23,"Louisiana",7,1172,1256.71428571429,0.277890761185357,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-24,"Louisiana",8,1388,1572.28571428571,0.251108332386041,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-25,"Louisiana",9,1795,1936.85714285714,0.231873523532619,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-26,"Louisiana",10,2305,2322.85714285714,0.199291930963269,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-27,"Louisiana",11,2746,2730.28571428571,0.17539975399754,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-28,"Louisiana",12,3315,3280.14285714286,0.201391795730431,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-29,"Louisiana",13,3539,3941.42857142857,0.20160271765167,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-30,"Louisiana",14,4024,4919.57142857143,0.248169626676332,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-31,"Louisiana",15,5237,5998.57142857143,0.219328048320121,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-01,"Louisiana",16,6424,7310.71428571429,0.218742557751846,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-02,"Louisiana",17,9152,8664.28571428571,0.185148998534441,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-03,"Louisiana",18,10299,10213.2857142857,0.178779884583677,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-04,"Louisiana",19,12500,11791.4285714286,0.154518624200971,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-05,"Louisiana",20,13014,13306.5714285714,0.128495275018173,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-06,"Louisiana",21,14867,14611,0.0980289008653082,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-07,"Louisiana",22,16284,15890.1428571429,0.0875465647212961,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-08,"Louisiana",23,17030,16963.5714285714,0.0675531101941005,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-09,"Louisiana",24,18283,18046.5714285714,0.0638426881131837,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-10,"Louisiana",25,19253,18925,0.0486756487183953,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-11,"Louisiana",26,20014,19672.7142857143,0.039509341385167,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-12,"Louisiana",27,20595,20375.7142857143,0.0357347740525311,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-13,"Louisiana",28,21016,20982.7142857143,0.029790366683026,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-14,"Louisiana",29,21518,21534.8571428571,0.0263141769756057,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-15,"Louisiana",30,21951,22044.2857142857,0.0236559995754392,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-16,"Louisiana",31,22532,22520.4285714286,0.0215993778757048,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-17,"Louisiana",32,23118,23021.4285714286,0.0222464682859372,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-18,"Louisiana",33,23580,23498,0.0207012100527458,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-04-19,"Louisiana",34,23928,23978.8571428571,0.0204637476745741,2,-0.535384076276866,6,1,1,1,1,4,3.82352941176471,0.176470588235294,0.583,0.319,0.017,0.052
2020-03-17,"Maine",1,32,30.8571428571429,0.341614906832298,3,-0.458469744192021,2,0,0,0,0,0,2.79411764705882,-2.79411764705882,0.926,0.013,0.011,0.017
2020-03-18,"Maine",2,43,40.4285714285714,0.310185185185185,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-19,"Maine",3,52,51.4285714285714,0.27208480565371,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-20,"Maine",4,57,64.2857142857143,0.25,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-21,"Maine",5,70,76.5714285714286,0.191111111111111,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-22,"Maine",6,89,90.7142857142857,0.184701492537313,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-23,"Maine",7,107,105.428571428571,0.162204724409449,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-24,"Maine",8,118,121.285714285714,0.150406504065041,3,-0.458469744192021,2,0,0,1,0,1,2.79411764705882,-1.79411764705882,0.926,0.013,0.011,0.017
2020-03-25,"Maine",9,142,141.428571428571,0.166077738515901,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-03-26,"Maine",10,155,164.857142857143,0.165656565656566,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-03-27,"Maine",11,168,188.857142857143,0.145580589254766,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-03-28,"Maine",12,211,215.285714285714,0.139939485627837,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-03-29,"Maine",13,253,244.142857142857,0.134041141340411,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-03-30,"Maine",14,275,275.714285714286,0.129315389116442,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-03-31,"Maine",15,303,313.428571428571,0.136787564766839,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-04-01,"Maine",16,344,348.428571428571,0.111668185961714,3,-0.458469744192021,2,0,0,1,1,2,2.79411764705882,-0.794117647058823,0.926,0.013,0.011,0.017
2020-04-02,"Maine",17,376,379.428571428571,0.0889708897088971,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-03,"Maine",18,432,411.428571428571,0.0843373493975904,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-04,"Maine",19,456,442.285714285714,0.0749999999999999,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-05,"Maine",20,470,469.857142857143,0.0623385012919896,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-06,"Maine",21,499,496.142857142857,0.055944055944056,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-07,"Maine",22,519,518.142857142857,0.0443420673769075,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-08,"Maine",23,537,541,0.0441135925006893,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-09,"Maine",24,560,564.285714285714,0.0430419857406919,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-10,"Maine",25,586,592.714285714286,0.0503797468354429,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-11,"Maine",26,616,623.428571428571,0.0518197155941192,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-12,"Maine",27,633,656.714285714286,0.0533913840513289,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-13,"Maine",28,698,690.428571428571,0.0513378290189255,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
2020-04-14,"Maine",29,734,724.857142857143,0.0498655079660666,3,-0.458469744192021,2,1,1,1,1,4,2.79411764705882,1.20588235294118,0.926,0.013,0.011,0.017
